ModuleId,ModuleName,SortOrder,AddressName,DBNumber,StartAddress,DataType,BitPosition,Writable,Readable,ShowInUI,SubGroup,UIOrder,ControlType,UILabel,Tooltip,StyleKey,Unit,DecimalPlaces,MinValue,MaxValue,Description,IsAlarmSignal,AlarmTriggerOnHigh,AlarmLevel,AlarmShowPopup,AlarmPlaySound,AlarmSuggestedAction
AutoProgram,自动程序变量,15,设备收到请求放料信号,3,1002,Bit,1,TRUE,TRUE,TRUE,机器人状态,1,ToggleButton,设备收到请求放料信号,设备收到请求放料信号,,,,,,设备收到请求放料信号,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,等待机器人放料完成,3,1002,Bit,2,TRUE,TRUE,TRUE,机器人状态,2,ToggleButton,等待机器人放料完成,等待机器人放料完成,,,,,,等待机器人放料完成,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,激光切割请求信号,3,1002,Bit,5,FALSE,TRUE,TRUE,激光切割,0,Indicator,激光切割请求信号,激光切割请求信号,,,,,,激光切割请求信号,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,环形导轨轴初始化中,3,1002,Bit,7,FALSE,TRUE,TRUE,系统状态,1,Indicator,环形导轨轴初始化中,环形导轨轴初始化中,,,,,,环形导轨轴初始化中,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,环形导轨轴初始化超时,3,1003,Bit,0,FALSE,TRUE,TRUE,系统状态,2,Indicator,环形导轨轴初始化超时,环形导轨轴初始化超时,,,,,,环形导轨轴初始化超时,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,空跑测试,3,1003,Bit,4,TRUE,TRUE,TRUE,测试功能,0,ToggleButton,空跑测试,空跑测试,,,,,,空跑测试,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,上位机心跳检测,3,1003,Bit,6,TRUE,TRUE,TRUE,通讯状态,0,ToggleButton,上位机心跳检测,上位机心跳检测(上位机一直写1),,,,,,上位机心跳检测,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,上位机通讯中断,3,1003,Bit,7,FALSE,TRUE,FALSE,通讯状态,1,Indicator,上位机通讯中断,上位机通讯中断,,,,,,上位机通讯中断,TRUE,TRUE,Critical,TRUE,TRUE,检查上位机连接
AutoProgram,自动程序变量,15,伺服有掉线,3,1012,Bit,0,FALSE,TRUE,FALSE,伺服状态,0,Indicator,伺服有掉线,伺服有掉线,,,,,,伺服有掉线,TRUE,TRUE,Critical,TRUE,TRUE,检查伺服器连接
AutoProgram,自动程序变量,15,环形导轨轴掉线,3,7000,Bit,1,FALSE,TRUE,FALSE,伺服状态,1,Indicator,环形导轨轴掉线,环形导轨轴掉线(为0时表示掉线),,,,,,环形导轨轴掉线,TRUE,FALSE,Warning,FALSE,FALSE,检查环形导轨轴连接
AutoProgram,自动程序变量,15,种子上料轴掉线,3,7000,Bit,2,FALSE,TRUE,FALSE,伺服状态,2,Indicator,种子上料轴掉线,种子上料轴掉线(为0时表示掉线),,,,,,种子上料轴掉线,TRUE,FALSE,Warning,FALSE,FALSE,检查种子上料轴连接
AutoProgram,自动程序变量,15,拍照定位轴掉线,3,7000,Bit,3,FALSE,TRUE,FALSE,伺服状态,3,Indicator,拍照定位轴掉线,拍照定位轴掉线(为0时表示掉线),,,,,,拍照定位轴掉线,TRUE,FALSE,Warning,FALSE,FALSE,检查拍照定位轴连接
AutoProgram,自动程序变量,15,激光切割定位轴掉线,3,7000,Bit,4,FALSE,TRUE,FALSE,伺服状态,4,Indicator,激光切割定位轴掉线,激光切割定位轴掉线(为0时表示掉线),,,,,,激光切割定位轴掉线,TRUE,FALSE,Warning,FALSE,FALSE,检查激光切割定位轴连接
AutoProgram,自动程序变量,15,小料盘Y轴掉线,3,7000,Bit,5,FALSE,TRUE,FALSE,伺服状态,5,Indicator,小料盘Y轴掉线,小料盘Y轴掉线(为0时表示掉线),,,,,,小料盘Y轴掉线,TRUE,FALSE,Warning,FALSE,FALSE,检查小料盘Y轴连接
AutoProgram,自动程序变量,15,小料盘X轴掉线,3,7000,Bit,6,FALSE,TRUE,FALSE,伺服状态,6,Indicator,小料盘X轴掉线,小料盘X轴掉线(为0时表示掉线),,,,,,小料盘X轴掉线,TRUE,FALSE,Warning,FALSE,FALSE,检查小料盘X轴连接
AutoProgram,自动程序变量,15,种子下料轴掉线,3,7000,Bit,7,FALSE,TRUE,FALSE,伺服状态,7,Indicator,种子下料轴掉线,种子下料轴掉线(为0时表示掉线),,,,,,种子下料轴掉线,TRUE,FALSE,Warning,FALSE,FALSE,检查种子下料轴连接
AutoProgram,自动程序变量,15,大料盘Y轴掉线,3,7001,Bit,0,FALSE,TRUE,FALSE,伺服状态,8,Indicator,大料盘Y轴掉线,大料盘Y轴掉线(为0时表示掉线),,,,,,大料盘Y轴掉线,TRUE,FALSE,Warning,FALSE,FALSE,检查大料盘Y轴连接
AutoProgram,自动程序变量,15,大料盘X轴掉线,3,7001,Bit,1,FALSE,TRUE,FALSE,伺服状态,9,Indicator,大料盘X轴掉线,大料盘X轴掉线(为0时表示掉线),,,,,,大料盘X轴掉线,TRUE,FALSE,Warning,FALSE,FALSE,检查大料盘X轴连接
AutoProgram,自动程序变量,15,水稻夹爪掉线,3,7001,Bit,2,FALSE,TRUE,FALSE,伺服状态,10,Indicator,水稻夹爪掉线,水稻夹爪掉线(为0时表示掉线),,,,,,水稻夹爪掉线,TRUE,FALSE,Warning,FALSE,FALSE,检查水稻夹爪连接
AutoProgram,自动程序变量,15,上位机-启动,3,1012,Bit,1,TRUE,TRUE,TRUE,上位机控制,0,JogButton,上位机启动,上位机启动,,,,,,上位机启动,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,上位机-复位,3,1012,Bit,2,TRUE,TRUE,TRUE,上位机控制,1,JogButton,上位机复位,上位机复位,,,,,,上位机复位,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,上位机-周期性停机标志,3,1012,Bit,3,FALSE,TRUE,TRUE,上位机控制,2,Indicator,上位机周期性停机标志,上位机周期性停机标志,,,,,,上位机周期性停机标志,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,上位机-关闭周期性停机,3,1012,Bit,4,TRUE,TRUE,TRUE,上位机控制,3,ToggleButton,上位机关闭周期性停机,上位机关闭周期性停机,,,,,,上位机关闭周期性停机,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,放料位升降气缸手动,3,1013,Bit,1,TRUE,TRUE,TRUE,气缸控制,0,ToggleButton,放料位升降气缸手动,放料位升降气缸手动,,,,,,放料位升降气缸手动,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,切割位挡料气缸手动,3,1013,Bit,2,TRUE,TRUE,TRUE,气缸控制,1,ToggleButton,切割位挡料气缸手动,切割位挡料气缸手动,,,,,,切割位挡料气缸手动,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,放料位升降气缸报警,3,1013,Bit,3,FALSE,TRUE,FALSE,气缸状态,0,Indicator,放料位升降气缸报警,放料位升降气缸报警,,,,,,放料位升降气缸报警,TRUE,TRUE,Error,TRUE,TRUE,检查放料位升降气缸
AutoProgram,自动程序变量,15,激光切割挡料气缸报警,3,1013,Bit,4,FALSE,TRUE,FALSE,气缸状态,1,Indicator,激光切割挡料气缸报警,激光切割挡料气缸报警,,,,,,激光切割挡料气缸报警,TRUE,TRUE,Error,TRUE,TRUE,检查激光切割挡料气缸
AutoProgram,自动程序变量,15,小料掉落时间,3,1014,INT32,0,TRUE,TRUE,TRUE,时间参数,2,NumberInput,小料掉落时间,小料掉落时间(单位MS),,ms,0,0,60000,小料掉落时间,FALSE,FALSE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,大料掉落时间,3,1018,INT32,0,TRUE,TRUE,TRUE,时间参数,3,NumberInput,大料掉落时间,大料掉落时间(单位MS),,ms,0,0,60000,大料掉落时间,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,手动打开抽油烟机,3,1022,Bit,0,TRUE,TRUE,TRUE,手动控制,0,ToggleButton,手动打开抽油烟机,手动打开抽油烟机,,,,,,手动打开抽油烟机,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,屏蔽蜂鸣器,3,1022,Bit,1,TRUE,TRUE,TRUE,手动控制,1,ToggleButton,屏蔽蜂鸣器,屏蔽蜂鸣器,,,,,,屏蔽蜂鸣器,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,等待启动清洁夹具程序,3,1022,Bit,2,FALSE,TRUE,TRUE,清洁状态,0,Indicator,等待启动清洁夹具程序,等待启动清洁夹具程序,,,,,,等待启动清洁夹具程序,TRUE,TRUE,Warning,FALSE,FALSE,
AutoProgram,自动程序变量,15,清洁夹具中,3,1022,Bit,3,FALSE,TRUE,TRUE,清洁状态,1,Indicator,清洁夹具中,清洁夹具中,,,,,,清洁夹具中,TRUE,TRUE,Warning,FALSE,FALSE,
AutoProgram,自动程序变量,15,清洁夹具--请求激光,3,1026,Bit,1,FALSE,TRUE,TRUE,激光状态,0,Indicator,清洁夹具请求激光,清洁夹具--请求激光,,,,,,清洁夹具--请求激光,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,清洁夹具--激光完成,3,1026,Bit,2,TRUE,TRUE,TRUE,激光状态,1,JogButton,清洁夹具激光完成,清洁夹具--激光完成,,,,,,清洁夹具--激光完成,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,清洁夹具--完成,3,1030,Bit,0,FALSE,TRUE,TRUE,清洁状态,2,Indicator,清洁夹具完成,清洁夹具--完成,,,,,,清洁夹具--完成,TRUE,TRUE,Warning,FALSE,FALSE,
AutoProgram,自动程序变量,15,清洁夹具--手动,3,1030,Bit,2,TRUE,TRUE,TRUE,手动启动,0,JogButton,清洁夹具手动,清洁夹具--手动,,,,,,清洁夹具--手动,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,拍照请求信号,3,1002,Bit,3,FALSE,TRUE,FALSE,后台变量,0,Indicator,拍照请求信号,拍照请求信号,,,,,,拍照请求信号,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,拍照完成信号,3,1002,Bit,4,FALSE,TRUE,FALSE,后台变量,1,Indicator,拍照完成信号,拍照完成信号,,,,,,拍照完成信号,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,激光切割完成信号,3,1002,Bit,6,FALSE,TRUE,FALSE,后台变量,2,Indicator,激光切割完成信号,激光切割完成信号,,,,,,激光切割完成信号,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,机器人柔性夹爪,3,1003,Bit,1,TRUE,TRUE,TRUE,后台变量,3,JogButton,机器人柔性夹爪,机器人柔性夹爪,,,,,,机器人柔性夹爪,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,震动盘排料,3,1003,Bit,2,TRUE,TRUE,TRUE,后台变量,4,JogButton,震动盘排料,震动盘排料,,,,,,震动盘排料,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,柔性夹爪有料检测,3,1003,Bit,3,FALSE,TRUE,FALSE,后台变量,5,Indicator,柔性夹爪有料检测,柔性夹爪有料检测,,,,,,柔性夹爪有料检测,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,大料盘落料触发拍照,3,1012,Bit,5,FALSE,TRUE,FALSE,后台变量,6,Indicator,大料盘落料触发拍照,大料盘落料触发拍照,,,,,,大料盘落料触发拍照,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,大料盘落料触发拍照完成,3,1012,Bit,6,FALSE,TRUE,FALSE,后台变量,7,Indicator,大料盘落料触发拍照完成,大料盘落料触发拍照完成,,,,,,大料盘落料触发拍照完成,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,小料盘落料触发拍照,3,1012,Bit,7,FALSE,TRUE,FALSE,后台变量,8,Indicator,小料盘落料触发拍照,小料盘落料触发拍照,,,,,,小料盘落料触发拍照,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,小料盘落料触发拍照完成,3,1013,Bit,0,FALSE,TRUE,FALSE,后台变量,7,Indicator,小料盘落料触发拍照完成,小料盘落料触发拍照完成,,,,,,小料盘落料触发拍照完成,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,上位机-移动完成,3,1030,Bit,4,FALSE,TRUE,TRUE,后台变量,7,Indicator,上位机-移动完成,上位机-移动完成,,,,,,上位机-移动完成,FALSE,TRUE,Error,FALSE,FALSE,
AutoProgram,自动程序变量,15,震动盘排料,3,1003,Bit,2,TRUE,TRUE,TRUE,手动控制,0,ToggleButton,震动盘排料,震动盘排料,,,,,,震动盘排料,FALSE,TRUE,Error,FALSE,FALSE,
